0 qid:69376 1:0.0 2:0.0 8:1979.0 9:0.0 10:0.0 16:8.818033 20:13.016646000000001 24:0.0 30:650.0 31:4.0 34:41.0 35:5.0 36:1536.0 37:250.0 40:12.0 41:1.0 42:64.0 43:8.0 46:9.0 47:1.0 #docid = 65d57f0b4a2b94e65677f8648370a35400ae4c37
0 qid:69376 1:10.353794 2:11.977326 8:2001.0 9:2.0 10:4.0 16:8.818033 20:13.016646000000001 24:31.193341999999998 30:299.0 31:0.0 34:95.0 35:14.0 36:956.0 37:135.0 40:47.0 41:5.0 42:23.0 43:5.0 46:9.0 47:1.0 #docid = 45a805b6c7e91e88f06f3e3bad9b8f451b2a712e
1 qid:69376 1:8.4715805 2:11.742241 8:2009.0 9:1.0 10:3.0 16:8.818033 20:13.016646000000001 24:23.395006 30:323.0 31:0.0 34:54.0 35:10.0 36:651.0 37:95.0 40:47.0 41:5.0 42:23.0 43:6.0 46:18.0 47:2.0 #docid = f5796f441fa0cde0b6354a5d1109fddc5ab34451
0 qid:69822 1:27.706608000000003 2:21.94324 8:2009.0 9:3.0 10:13.0 16:22.13121 20:26.532455 24:66.75211999999999 30:224.0 31:0.0 34:27.0 35:3.0 36:935.0 37:138.0 40:0.0 41:0.0 42:13.0 43:3.0 46:16.0 47:2.0 #docid = cc652161ef43fad0c6edacf9b7acdb88fcdec7da
0 qid:69822 1:26.435743 2:16.327355999999998 8:2019.0 9:3.0 10:5.0 16:22.13121 20:26.532455 24:24.676937 30:32.0 31:0.0 34:38.0 35:4.0 36:919.0 37:134.0 40:0.0 41:0.0 42:12.0 43:2.0 46:16.0 47:2.0 #docid = 477cb03583374fa16bccfdc815a7eb1259e1da5b
0 qid:69822 1:20.010693 2:18.734095 8:1997.0 9:3.0 10:6.0 16:22.13121 20:26.532455 24:30.763288 30:266.0 31:0.0 34:69.0 35:10.0 36:742.0 37:107.0 40:57.0 41:9.0 42:37.0 43:6.0 46:19.0 47:2.0 #docid = 5a2acdc719deea91d033f2037c53b22f3cbfedfd
0 qid:69822 1:16.098137 2:16.53929 8:2008.0 9:3.0 10:5.0 16:22.13121 20:26.532455 24:26.693544 30:20.0 31:23.0 34:117.0 35:17.0 36:947.0 37:143.0 40:32.0 41:4.0 42:13.0 43:2.0 46:27.0 47:3.0 #docid = ed6ffa2a757b5f9b150ad62ab42c5409f7766b82
0 qid:69822 1:16.560709 2:14.822676999999999 8:2010.0 9:3.0 10:6.0 16:22.13121 20:26.532455 24:31.058289000000002 30:76.0 31:86.0 34:127.0 35:16.0 36:1409.0 37:192.0 40:17.0 41:2.0 42:68.0 43:9.0 46:19.0 47:2.0 #docid = 09188f6ddb46ee590d4d64ef982c79c7c0ac8e79
0 qid:69822 1:23.238049 2:14.922363 8:2004.0 9:3.0 10:4.0 16:22.13121 20:26.532455 24:20.607193 30:14.0 31:14.0 34:59.0 35:7.0 36:926.0 37:136.0 40:66.0 41:8.0 42:54.0 43:8.0 46:16.0 47:2.0 #docid = c7c123c7aa758ba2b448bd49be74e9c54bc00156
0 qid:69822 1:18.122970000000002 2:25.233198 8:1994.0 9:3.0 10:43.0 16:22.13121 20:43.236195 24:220.86356 30:2782.0 31:2.0 34:51.0 35:8.0 36:1256.0 37:163.0 40:0.0 41:0.0 42:9.0 43:2.0 46:27.0 47:3.0 #docid = 8d620ef873ce5a39f2014f53880c41dd165e9edd
0 qid:69822 1:24.214378 2:0.0 8:1959.0 9:3.0 10:0.0 16:22.13121 20:43.236195 24:0.0 30:787.0 31:34.0 34:54.0 35:5.0 36:1192.0 37:197.0 40:30.0 41:4.0 42:40.0 43:7.0 46:19.0 47:2.0 #docid = 6169d5855825ad004928865fcb8424f5b6570602
1 qid:69822 1:20.730467 2:16.236578 8:2000.0 9:3.0 10:9.0 16:22.13121 20:43.236195 24:44.423325 30:413.0 31:63.0 34:72.0 35:10.0 36:1446.0 37:215.0 40:38.0 41:5.0 42:18.0 43:3.0 46:10.0 47:1.0 #docid = 85897751404eb9dbb2b225716244ec356ba8f277
0 qid:69822 1:18.711353 2:19.303091000000002 8:1982.0 9:3.0 10:5.0 16:22.13121 20:43.236195 24:24.676937 30:11.0 31:0.0 34:98.0 35:13.0 36:405.0 37:58.0 40:18.0 41:3.0 42:36.0 43:6.0 46:19.0 47:2.0 #docid = 48612e0adb0cf174305d79150b9109a0aa6d3171
0 qid:69822 1:23.238049 2:24.043179000000002 8:1990.0 9:3.0 10:13.0 16:22.13121 20:43.236195 24:66.75211999999999 30:978.0 31:0.0 34:55.0 35:7.0 36:402.0 37:51.0 40:0.0 41:0.0 42:39.0 43:6.0 46:26.0 47:3.0 #docid = fca2d837bc9c0843a3b356fd438dc206775bfe4d
0 qid:69822 1:23.238049 2:15.807123 8:1999.0 9:3.0 10:4.0 16:22.13121 20:26.532455 24:21.467997 30:348.0 31:0.0 34:54.0 35:7.0 36:859.0 37:124.0 40:38.0 41:5.0 42:28.0 43:5.0 46:10.0 47:1.0 #docid = d698bae28dba315c2d95de1302869f83516f28d6
0 qid:69822 1:26.435743 2:7.2919282999999995 8:2008.0 9:3.0 10:2.0 16:22.13121 20:26.532455 24:10.451096000000001 30:277.0 31:0.0 34:41.0 35:4.0 36:333.0 37:46.0 40:0.0 41:0.0 42:14.0 43:2.0 46:16.0 47:2.0 #docid = 14bb3dbdd6eff1d1fffe28d5c5e2fcbd3a1dee78
0 qid:69822 1:16.612967 2:19.304535 8:1998.0 9:2.0 10:21.0 16:22.13121 20:26.532455 24:99.90008 30:740.0 31:0.0 34:33.0 35:4.0 36:1779.0 37:276.0 40:0.0 41:0.0 42:45.0 43:6.0 46:16.0 47:2.0 #docid = 15baadf932a26243566cb5a810217bb9c450b1c8
0 qid:69822 1:25.27635 2:12.7347355 8:1975.0 9:3.0 10:3.0 16:22.13121 20:26.532455 24:16.537447 30:275.0 31:0.0 34:43.0 35:4.0 36:703.0 37:101.0 40:69.0 41:8.0 42:34.0 43:6.0 46:10.0 47:1.0 #docid = e49b1e7b5ea55cf86cdef15981451d2695ec55b5
0 qid:69822 1:26.435743 2:24.637817000000002 8:2005.0 9:3.0 10:15.0 16:22.13121 20:26.532455 24:76.90822 30:385.0 31:4.0 34:39.0 35:4.0 36:300.0 37:43.0 40:0.0 41:0.0 42:21.0 43:2.0 46:16.0 47:2.0 #docid = b261f68f552fcdf1488b1a6a42a3a3a4601ef7c3
1 qid:69822 1:15.717916500000001 2:13.645257 8:2004.0 9:2.0 10:5.0 16:22.13121 20:26.532455 24:26.988543 30:1027.0 31:137.0 34:52.0 35:7.0 36:718.0 37:109.0 40:27.0 41:3.0 42:16.0 43:3.0 46:19.0 47:2.0 #docid = c856ecabe5d61e936bf02fe9e9ca116822d78b7a
0 qid:69822 1:15.216999 2:6.760585000000001 8:1989.0 9:2.0 10:3.0 16:22.13121 20:43.236195 24:15.676642999999999 30:968.0 31:5.0 34:50.0 35:6.0 36:1116.0 37:161.0 40:0.0 41:0.0 42:12.0 43:2.0 46:10.0 47:1.0 #docid = 007d3f407aa25627373c13859b0549c05f4e7b59
0 qid:69822 1:22.337393 2:18.019325 8:1985.0 9:3.0 10:5.0 16:22.13121 20:26.532455 24:24.676937 30:443.0 31:0.0 34:63.0 35:7.0 36:592.0 37:83.0 40:15.0 41:2.0 42:34.0 43:6.0 46:10.0 47:1.0 #docid = 82253ab103d9702fde4d4facfcc742f0b7898034
1 qid:69822 1:24.214378 2:11.417581 8:1999.0 9:3.0 10:3.0 16:22.13121 20:43.236195 24:15.381644 30:450.0 31:42.0 34:46.0 35:5.0 36:1399.0 37:208.0 40:30.0 41:5.0 42:53.0 43:9.0 46:10.0 47:1.0 #docid = 149c13e032eb7b4f2c0573f099a1a9fccd5ba57f
0 qid:69822 1:23.238049 2:22.869932000000002 8:1982.0 9:3.0 10:11.0 16:22.13121 20:43.236195 24:56.596030000000006 30:3384.0 31:0.0 34:54.0 35:7.0 36:506.0 37:71.0 40:0.0 41:0.0 42:18.0 43:3.0 46:16.0 47:2.0 #docid = 4b85d72a8edbd47b4ba3e0b563f1563f6e9f746b
0 qid:69822 1:27.706608000000003 2:20.449299 8:1997.0 9:3.0 10:25.0 16:22.13121 20:43.236195 24:132.90192 30:759.0 31:27.0 34:28.0 35:3.0 36:2938.0 37:401.0 40:0.0 41:0.0 42:9.0 43:2.0 46:10.0 47:1.0 #docid = 80b49a28be31f1ea4bca565b18a9b05ceb01e323
0 qid:69822 1:17.206781 2:19.201918 8:1991.0 9:3.0 10:8.0 16:22.13121 20:26.532455 24:40.35358 30:991.0 31:0.0 34:46.0 35:6.0 36:600.0 37:90.0 40:0.0 41:0.0 42:11.0 43:2.0 46:27.0 47:3.0 #docid = 13500be54e7098a3583a33d78ec5556d364f7f9c
1 qid:69822 1:27.452005 2:21.748966 8:1988.0 9:5.0 10:28.0 16:22.13121 20:26.532455 24:148.84937 30:2246.0 31:48.0 34:56.0 35:7.0 36:2569.0 37:401.0 40:0.0 41:0.0 42:18.0 43:3.0 46:10.0 47:1.0 #docid = a7104f74438eaea1997217eae6851c442569abc5
0 qid:69822 1:20.730467 2:17.872084 8:2001.0 9:3.0 10:8.0 16:22.13121 20:43.236195 24:44.091797 30:290.0 31:34.0 34:76.0 35:9.0 36:1278.0 37:194.0 40:30.0 41:5.0 42:32.0 43:5.0 46:10.0 47:1.0 #docid = 1f918dff0d512527aad613afd6d2d2d951247339
0 qid:69822 1:25.27635 2:18.514431 8:1992.0 9:3.0 10:9.0 16:22.13121 20:43.236195 24:45.28413 30:322.0 31:0.0 34:41.0 35:5.0 36:1184.0 37:192.0 40:0.0 41:0.0 42:15.0 43:2.0 46:10.0 47:1.0 #docid = 9709d3d8b8c63134e8c8e821ed488b62d9d3e17b
0 qid:69822 1:15.108725 2:11.523850999999999 8:1983.0 9:2.0 10:7.0 16:22.13121 20:26.532455 24:33.111427 30:892.0 31:0.0 34:59.0 35:8.0 36:1469.0 37:206.0 40:0.0 41:0.0 42:35.0 43:6.0 46:9.0 47:1.0 #docid = 5836919293d48d742c39db7543da19ea32f4f9f6
0 qid:69822 1:21.522362 2:7.43439 8:2005.0 9:4.0 10:2.0 16:22.13121 20:26.532455 24:10.451096000000001 30:1502.0 31:1.0 34:93.0 35:12.0 36:327.0 37:35.0 40:0.0 41:0.0 42:14.0 43:2.0 46:10.0 47:1.0 #docid = 2d4cdab3b5f1124d963af1d36d1029b5497041b2
0 qid:69822 1:19.318057999999997 2:19.97021 8:1989.0 9:5.0 10:15.0 16:22.13121 20:26.532455 24:77.20322 30:1262.0 31:22.0 34:139.0 35:21.0 36:1757.0 37:273.0 40:20.0 41:2.0 42:39.0 43:6.0 46:19.0 47:2.0 #docid = be5a30c950daa063b437f76551d8556f91605478
0 qid:69822 1:17.411613 2:10.005931 8:2003.0 9:2.0 10:2.0 16:22.13121 20:0.0 24:9.295292 30:763.0 31:0.0 34:23.0 35:3.0 36:379.0 37:57.0 40:0.0 41:0.0 42:10.0 43:2.0 46:27.0 47:3.0 #docid = 4ff0bb48f0618cc5de95598f8f045e1a53f23268
1 qid:69822 1:24.214378 2:12.165688000000001 8:2007.0 9:3.0 10:3.0 16:22.13121 20:26.532455 24:14.52084 30:1543.0 31:0.0 34:50.0 35:6.0 36:236.0 37:30.0 40:44.0 41:6.0 42:10.0 43:2.0 46:16.0 47:2.0 #docid = f3d9818ba8b9a90f60c413c594a85435d3cccc66
1 qid:69822 1:18.711353 2:20.65236 8:1997.0 9:3.0 10:12.0 16:22.13121 20:26.532455 24:59.80497 30:339.0 31:27.0 34:100.0 35:12.0 36:978.0 37:138.0 40:0.0 41:0.0 42:27.0 43:6.0 46:27.0 47:3.0 #docid = 31d3abf628a948e05b572e1cd593196f30cce4c1
0 qid:69822 1:23.238049 2:9.708594 8:1997.0 9:3.0 10:4.0 16:22.13121 20:43.236195 24:19.45139 30:395.0 31:26.0 34:56.0 35:6.0 36:2475.0 37:364.0 40:19.0 41:2.0 42:23.0 43:3.0 46:9.0 47:1.0 #docid = cf71301bb3671fa89e8de6948688f95fd107c8f6
0 qid:69822 1:18.122970000000002 2:19.833872 8:2003.0 9:3.0 10:12.0 16:22.13121 20:26.532455 24:62.116577 30:158.0 31:53.0 34:110.0 35:14.0 36:957.0 37:146.0 40:18.0 41:3.0 42:33.0 43:5.0 46:19.0 47:2.0 #docid = 08520aa3a638befe7301ab24c965b8a73a842c24
0 qid:69822 1:24.214378 2:21.560232 8:1989.0 9:3.0 10:10.0 16:22.13121 20:26.532455 24:53.38709 30:283.0 31:0.0 34:49.0 35:6.0 36:732.0 37:106.0 40:0.0 41:0.0 42:11.0 43:2.0 46:16.0 47:2.0 #docid = feeae2819731d33a87de0cabdd10dad7bda39854
0 qid:69822 1:17.05065 2:4.3743176 8:1991.0 9:3.0 10:1.0 16:22.13121 20:26.532455 24:5.225548000000001 30:264.0 31:8.0 34:113.0 35:16.0 36:1023.0 37:161.0 40:24.0 41:3.0 42:14.0 43:3.0 46:10.0 47:1.0 #docid = 3a8502b2d906c347649e74baad6cba4cf26212bc
0 qid:69822 1:19.339223999999998 2:24.551771 8:1985.0 9:3.0 10:19.0 16:22.13121 20:26.532455 24:97.51541 30:1304.0 31:0.0 34:52.0 35:6.0 36:545.0 37:74.0 40:0.0 41:0.0 42:9.0 43:2.0 46:27.0 47:3.0 #docid = ce82054c655d80e5195b6442c2dab22f3290d424
0 qid:70254 1:12.679136999999999 2:18.154926 8:2010.0 9:1.0 10:5.0 16:23.652867999999998 20:0.0 24:58.412569999999995 30:48.0 31:24.0 34:85.0 35:10.0 36:1652.0 37:227.0 40:34.0 41:5.0 42:18.0 43:3.0 46:8.0 47:1.0 #docid = e54d3c889d1aa5c2acb287571207d243b7901862
0 qid:70254 1:10.4284935 2:12.890717500000001 8:2010.0 9:1.0 10:2.0 16:23.652867999999998 20:0.0 24:23.365028 30:23.0 31:6.0 34:110.0 35:16.0 36:1684.0 37:259.0 40:14.0 41:2.0 42:110.0 43:12.0 46:10.0 47:1.0 #docid = d95c751bd3e88b9c3c250149fdc3cadc2c361145
0 qid:70254 1:24.338776 2:32.256603000000005 8:2016.0 9:2.0 10:7.0 16:23.652867999999998 20:0.0 24:76.95484 30:1.0 31:0.0 34:68.0 35:9.0 36:1100.0 37:174.0 40:0.0 41:0.0 42:9.0 43:2.0 46:11.0 47:1.0 #docid = eb98887a15e3e220a49d83d565cbebc89b3b55a1
1 qid:70254 1:10.409754 2:15.322167000000002 8:2003.0 9:1.0 10:4.0 16:23.652867999999998 20:16.539436 24:40.299713 30:4.0 31:0.0 34:67.0 35:10.0 36:1161.0 37:168.0 40:35.0 41:5.0 42:139.0 43:18.0 46:8.0 47:1.0 #docid = a29bd64bba14e3844de4798fcc37f18dd5531eac
1 qid:70254 1:10.409754 2:16.707962 8:2005.0 9:1.0 10:8.0 16:23.652867999999998 20:16.539436 24:80.59943 30:2.0 31:1.0 34:71.0 35:10.0 36:1576.0 37:225.0 40:0.0 41:0.0 42:10.0 43:2.0 46:10.0 47:1.0 #docid = 53ea659ec5aee4b2bb4fdabac74fba8674d83b48
0 qid:70254 1:14.809963 2:0.0 8:2007.0 9:1.0 10:0.0 16:23.652867999999998 20:34.495937 24:0.0 30:2.0 31:8.0 34:50.0 35:6.0 36:1621.0 37:258.0 40:0.0 41:0.0 42:187.0 43:30.0 46:0.0 47:0.0 #docid = 899e36cef19c5dfd9872f75d3103a470b1831b78
1 qid:70254 1:11.186562 2:14.636907999999998 8:2011.0 9:1.0 10:5.0 16:23.652867999999998 20:34.495937 24:50.37464 30:7.0 31:8.0 34:69.0 35:9.0 36:2118.0 37:301.0 40:0.0 41:0.0 42:26.0 43:4.0 46:10.0 47:1.0 #docid = de9764c7f0be2556034c6d356e756e1af094262e
0 qid:70254 1:11.186562 2:17.017212 8:2000.0 9:1.0 10:8.0 16:23.652867999999998 20:0.0 24:80.59943 30:2.0 31:3.0 34:65.0 35:9.0 36:1374.0 37:206.0 40:0.0 41:0.0 42:23.0 43:4.0 46:0.0 47:0.0 #docid = 602f47f8ef9a88953d728208533f8b448631e030
0 qid:70254 1:12.679136999999999 2:16.909481 8:2009.0 9:1.0 10:4.0 16:23.652867999999998 20:0.0 24:46.730057 30:19.0 31:26.0 34:67.0 35:10.0 36:1672.0 37:232.0 40:34.0 41:5.0 42:91.0 43:11.0 46:8.0 47:1.0 #docid = 9e8e67621633d88e0fdf99d8381063de56aa1c23
0 qid:70254 1:15.496185 2:17.308884 8:2011.0 9:2.0 10:8.0 16:23.652867999999998 20:0.0 24:93.46011 30:128.0 31:10.0 34:126.0 35:13.0 36:3482.0 37:494.0 40:34.0 41:5.0 42:32.0 43:5.0 46:8.0 47:1.0 #docid = 78f2f055de62d49d249dc23f4c273721ef694a71
0 qid:70381 1:12.938327000000001 2:15.384356 8:2010.0 9:1.0 10:1.0 16:39.88463 20:0.0 24:12.368121 30:0.0 31:0.0 34:68.0 35:11.0 36:391.0 37:60.0 40:0.0 41:0.0 42:11.0 43:2.0 46:0.0 47:0.0 #docid = c59280a0736bfe41149f9fc8474a7d3c6ac6596b
0 qid:70381 1:26.744926 2:60.49054 8:2016.0 9:2.0 10:17.0 16:39.88463 20:0.0 24:215.32807999999997 30:0.0 31:0.0 34:67.0 35:9.0 36:1579.0 37:238.0 40:0.0 41:0.0 42:14.0 43:3.0 46:0.0 47:0.0 #docid = 17d000ee658e40ce877688654e66a7d53b703d76
0 qid:70381 1:22.539928 2:54.316635 8:2016.0 9:2.0 10:12.0 16:39.88463 20:0.0 24:150.23301999999998 30:0.0 31:0.0 34:92.0 35:14.0 36:1505.0 37:234.0 40:0.0 41:0.0 42:47.0 43:9.0 46:0.0 47:0.0 #docid = 0a4055995433d5d8d50db5293ad2a37169506c2a
0 qid:70381 1:26.744926 2:0.0 8:2004.0 9:2.0 10:0.0 16:39.88463 20:0.0 24:0.0 30:0.0 31:0.0 34:69.0 35:9.0 36:370.0 37:58.0 40:0.0 41:0.0 42:19.0 43:4.0 46:17.0 47:2.0 #docid = 8860f57607baa505e3ee7f50d309866956b65cf0
0 qid:70381 1:31.436739000000003 2:0.0 8:2002.0 9:2.0 10:0.0 16:39.88463 20:36.180065 24:0.0 30:0.0 31:0.0 34:36.0 35:5.0 36:0.0 37:0.0 40:0.0 41:0.0 42:11.0 43:2.0 46:0.0 47:0.0 #docid = 460d10da994c8f088cdf1f3368df51404e268c54
0 qid:70381 1:21.20626 2:23.452961 8:2014.0 9:2.0 10:2.0 16:39.88463 20:36.180065 24:24.654531 30:0.0 31:0.0 34:102.0 35:18.0 36:992.0 37:154.0 40:0.0 41:0.0 42:37.0 43:6.0 46:0.0 47:0.0 #docid = e3a7034d7a02923eb284e00415e90471d56101a3
0 qid:70381 1:20.59691 2:48.99487 8:2016.0 9:2.0 10:9.0 16:39.88463 20:0.0 24:114.40413000000001 30:0.0 31:0.0 34:129.0 35:22.0 36:1996.0 37:277.0 40:0.0 41:0.0 42:16.0 43:3.0 46:10.0 47:1.0 #docid = 1bc5db485984d196d8d5acc9972b1d30f77bd772
0 qid:70381 1:24.052608 2:30.408325 8:2014.0 9:2.0 10:5.0 16:25.793118 20:0.0 24:61.677184999999994 30:0.0 31:0.0 34:94.0 35:12.0 36:1580.0 37:236.0 40:0.0 41:0.0 42:16.0 43:3.0 46:11.0 47:1.0 #docid = 589a3d92ce2dca3fc005d98720092ecafffbb789
0 qid:70381 1:27.781494 2:0.0 8:2017.0 9:2.0 10:0.0 16:39.88463 20:0.0 24:0.0 30:0.0 31:0.0 34:57.0 35:8.0 36:227.0 37:28.0 40:0.0 41:0.0 42:43.0 43:8.0 46:8.0 47:1.0 #docid = 319908cc7259667eb77c6c20306208c4f33b23b7
1 qid:70381 1:19.477552 2:30.354874 8:2017.0 9:2.0 10:10.0 16:39.88463 20:0.0 24:123.27266000000002 30:0.0 31:0.0 34:120.0 35:19.0 36:3796.0 37:572.0 40:0.0 41:0.0 42:21.0 43:5.0 46:9.0 47:1.0 #docid = 0ca009fd6c6ec9e294afc48259a16ab2548f51be
0 qid:70381 1:24.887729999999998 2:35.499477 8:2014.0 9:2.0 10:6.0 16:39.88463 20:0.0 24:73.96359 30:0.0 31:0.0 34:71.0 35:11.0 36:1088.0 37:177.0 40:0.0 41:0.0 42:14.0 43:2.0 46:17.0 47:2.0 #docid = 9d000a5c60a55ff28e91a7617beffaa3ae043550
0 qid:70381 1:0.0 2:0.0 8:2012.0 9:0.0 10:0.0 16:39.88463 20:0.0 24:0.0 30:0.0 31:0.0 34:69.0 35:6.0 36:97.0 37:13.0 40:0.0 41:0.0 42:14.0 43:3.0 46:8.0 47:1.0 #docid = d09c2bf52fd0f6ca119f8ffa13cbe7269d046368
0 qid:70381 1:22.539928 2:39.563835 8:2019.0 9:2.0 10:10.0 16:39.88463 20:17.638048 24:123.27266000000002 30:0.0 31:0.0 34:88.0 35:14.0 36:1158.0 37:183.0 40:0.0 41:0.0 42:14.0 43:3.0 46:9.0 47:1.0 #docid = 049680b9797854bde1698d89bc237933a7a76719
1 qid:70381 1:32.8787 2:39.426964 8:2007.0 9:2.0 10:14.0 16:39.88463 20:17.638048 24:172.66342 30:0.0 31:0.0 34:32.0 35:4.0 36:1927.0 37:284.0 40:0.0 41:0.0 42:32.0 43:6.0 46:9.0 47:1.0 #docid = 0d1944d14d901e54957c5bf961290ed4705a62df
0 qid:70381 1:21.20626 2:32.79433 8:2013.0 9:2.0 10:6.0 16:39.88463 20:17.638048 24:73.96359 30:0.0 31:0.0 34:121.0 35:16.0 36:1602.0 37:234.0 40:0.0 41:0.0 42:10.0 43:2.0 46:9.0 47:1.0 #docid = e4f44ddd2b059a7f9156e79c695d5c4dd382d6d0
0 qid:70381 1:28.901659000000002 2:29.860388 8:2010.0 9:2.0 10:2.0 16:39.88463 20:0.0 24:24.654531 30:0.0 31:0.0 34:43.0 35:7.0 36:424.0 37:72.0 40:0.0 41:0.0 42:30.0 43:4.0 46:0.0 47:0.0 #docid = b5dab25fb4c258465326aab7e8f672cce0b68e00
0 qid:70381 1:31.511371999999998 2:45.36443 8:2017.0 9:4.0 10:14.0 16:39.88463 20:0.0 24:172.58173 30:0.0 31:0.0 34:110.0 35:14.0 36:517.0 37:69.0 40:0.0 41:0.0 42:35.0 43:7.0 46:0.0 47:0.0 #docid = bd64eb60cef23cacf1481a4b8d0a5ff3ba057bdc
0 qid:70381 1:18.962292 2:35.499477 8:2018.0 9:2.0 10:6.0 16:39.88463 20:0.0 24:73.96359 30:0.0 31:0.0 34:120.0 35:19.0 36:1021.0 37:167.0 40:0.0 41:0.0 42:35.0 43:7.0 46:11.0 47:1.0 #docid = a99de13a9d655018799a5225216fb8f12e23bc54
0 qid:70381 1:36.86367 2:61.266514 8:2016.0 9:4.0 10:21.0 16:39.88463 20:17.638048 24:268.05502 30:0.0 31:0.0 34:112.0 35:17.0 36:2028.0 37:317.0 40:0.0 41:0.0 42:35.0 43:6.0 46:0.0 47:0.0 #docid = 86df90481bcfa4c3cd78d86b21ffda49bd96a3a2
0 qid:70381 1:23.271713000000002 2:27.994514000000002 8:2019.0 9:2.0 10:6.0 16:39.88463 20:0.0 24:73.96359 30:0.0 31:0.0 34:88.0 35:13.0 36:2609.0 37:387.0 40:0.0 41:0.0 42:12.0 43:3.0 46:8.0 47:1.0 #docid = e720e20a8953c0ea6b7451a3c0bbd36f5945b6d2
0 qid:70381 1:21.852766 2:35.30903 8:2018.0 9:2.0 10:8.0 16:39.88463 20:0.0 24:98.618126 30:0.0 31:0.0 34:92.0 35:15.0 36:1700.0 37:251.0 40:0.0 41:0.0 42:28.0 43:6.0 46:0.0 47:0.0 #docid = e6ed86466a1685e026edf87668791841c72b15f7
0 qid:70381 1:27.781494 2:35.401924 8:2012.0 9:2.0 10:9.0 16:39.88463 20:0.0 24:110.98625 30:0.0 31:0.0 34:54.0 35:8.0 36:2006.0 37:293.0 40:0.0 41:0.0 42:9.0 43:2.0 46:11.0 47:1.0 #docid = c3f889664daf8911b02910fd6cdc439cc73e009e
0 qid:70381 1:21.20626 2:0.0 8:2015.0 9:2.0 10:0.0 16:39.88463 20:0.0 24:0.0 30:0.0 31:0.0 34:112.0 35:16.0 36:5039.0 37:684.0 40:0.0 41:0.0 42:14.0 43:3.0 46:9.0 47:1.0 #docid = b61a0939d211b6ed8a1a145443579a42b754e4b0
0 qid:70381 1:21.20626 2:34.093327 8:2019.0 9:2.0 10:6.0 16:39.88463 20:0.0 24:73.96359 30:0.0 31:0.0 34:99.0 35:16.0 36:1350.0 37:201.0 40:0.0 41:0.0 42:36.0 43:7.0 46:0.0 47:0.0 #docid = 943f104369d8eddf8a059805b7bfdd859e0518cf
0 qid:70381 1:33.87745 2:25.741802 8:2016.0 9:3.0 10:2.0 16:39.88463 20:0.0 24:25.8483 30:0.0 31:0.0 34:95.0 35:15.0 36:889.0 37:141.0 40:0.0 41:0.0 42:21.0 43:4.0 46:9.0 47:1.0 #docid = c555f7840903c07613befef3ccc0f7ac6957d3c7
0 qid:70381 1:50.970504999999996 2:0.0 8:2012.0 9:3.0 10:0.0 16:39.88463 20:0.0 24:0.0 30:0.0 31:0.0 34:31.0 35:4.0 36:0.0 37:0.0 40:0.0 41:0.0 42:63.0 43:12.0 46:0.0 47:0.0 #docid = 76ecfd73363596e0877d7b7eadf044cb8b426cde
0 qid:70381 1:30.195253000000005 2:64.48881 8:2016.0 9:3.0 10:27.0 16:39.88463 20:0.0 24:340.90656 30:0.0 31:0.0 34:116.0 35:20.0 36:1745.0 37:272.0 40:0.0 41:0.0 42:27.0 43:6.0 46:0.0 47:0.0 #docid = c92334391b68387679e43537c51012ba58ad90a6
0 qid:70381 1:31.930547999999998 2:43.522743 8:2019.0 9:3.0 10:7.0 16:39.88463 20:0.0 24:87.44377 30:0.0 31:0.0 34:109.0 35:17.0 36:1644.0 37:235.0 40:0.0 41:0.0 42:36.0 43:7.0 46:11.0 47:1.0 #docid = 6cc2634bf75d9de487400128c57e0b38998a107a
0 qid:70381 1:24.052608 2:31.0214 8:2013.0 9:2.0 10:6.0 16:39.88463 20:0.0 24:73.96359 30:0.0 31:0.0 34:84.0 35:12.0 36:1811.0 37:279.0 40:0.0 41:0.0 42:48.0 43:9.0 46:11.0 47:1.0 #docid = 314f0afaf8eb8eaae5c10a6821df8295b0d49738
0 qid:70381 1:12.938327000000001 2:17.077526000000002 8:2019.0 9:1.0 10:2.0 16:39.88463 20:0.0 24:24.57282 30:0.0 31:0.0 34:70.0 35:10.0 36:768.0 37:118.0 40:0.0 41:0.0 42:25.0 43:4.0 46:0.0 47:0.0 #docid = 6b6e57e57e4898eeef9d3e648384637fa267eea3
0 qid:70381 1:21.20626 2:25.540782999999998 8:2013.0 9:2.0 10:2.0 16:39.88463 20:0.0 24:24.654531 30:0.0 31:0.0 34:105.0 35:17.0 36:787.0 37:124.0 40:0.0 41:0.0 42:10.0 43:2.0 46:8.0 47:1.0 #docid = cea08e3976f53e2c3fdfc01222e8514d3edbd57d
0 qid:71096 1:19.657894 2:17.315707999999997 8:1994.0 9:2.0 10:5.0 16:18.183372 20:12.68222 24:32.536964000000005 30:178.0 31:0.0 34:62.0 35:7.0 36:1342.0 37:195.0 40:43.0 41:7.0 42:31.0 43:6.0 46:8.0 47:1.0 #docid = 77f576dd5df8bf19facce8edd20acf1d9a3fc75f
0 qid:71096 1:17.536642 2:13.418838500000001 8:2008.0 9:2.0 10:3.0 16:18.183372 20:12.68222 24:17.895058 30:46.0 31:0.0 34:74.0 35:10.0 36:1208.0 37:178.0 40:59.0 41:10.0 42:44.0 43:9.0 46:19.0 47:2.0 #docid = ffccdae350cc206d3ae0012de73d8ee74fb59df1
